_H:	|batch	|epoch	|trial	$group_name	|phase_no	%minus_cycles	$trial_name	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]	%Voice_act_m[2:0,0]<2:2,1>	%Voice_act_m[2:1,0]
_D:	0	0	410	""	2	50	"C_J_A"	1.63369	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936109	0.921997	4.07463e-08	0	8.45287e-11	0.0309558	0.806167	0.906901	0.879315	0.919893	0.0109627	0.92531	0.815528	0.875018	0.677201	6.05419e-11	3.19756e-09	0.496631	0.23903	0.941912	0.88575	0	0.729665	0.0271499	0.870576	0.5475	0.869485	0.932686	1.00699e-07	0.00015048	0.879356	0.94701	0.00137064	0.010182	0.0145517	0.176546	0.0108722	0.076131	0.641519	1.11795e-09	3.63955e-07	0.812065	0.826805	0.0180242	0.883956	0.884606	7.5788e-09	0.931069	0.868789	0.892461	0.870038	0.800137	0.946958	0.785221	0.000919641	8.09756e-11	0.674015	0	0.933536	0.919892	4.81997e-12	0.0109561	1.15572e-07	0.810671	1.88843e-07	0.910626	0	2.57773e-11	0.000196115	0.843685	5.44016e-11	0.0329629	0.000117811	0.0487405	0.847376	0.529267	0.840074	0.916304	0.916249	0.931423	0.684102	0.0513951	0.93388	0.9243	0.890199	0.855268	0.00828416	1.07861e-09	0	0	0.952385	0.919375	0.96362	0.749359	0.0817808	0.827427	0.101657	0.0108486	5.10304e-05	0.783804	0.248945	0.408207	0.0308757	0.387645	0.0242661	0.522445	0.259512	0.044597	0.135882	0.0152138	0.356317	0.122575	0.0908091	0.0905534	0.279142	0.0514797	0.0201358	0.262697	0.109186	5.39015e-05	0.0311742	0.0415603	0.346442	0.138919	0.409308	0.00612592	0.307419	0.625253	0.381819	0.32001	0.078374	0.392062	0.098931	0	0	0	0	0	0	0	0	0	0	0	0.705692	0	0.989253	5.02552e-07	0	8.39583e-13	0	1.07898e-10	0	0	0	0	1.44403e-11	1.46254e-13	4.47852e-14	0	0	0	0	0	0.462118	0	0.95	0
_D:	0	0	411	""	2	50	"J_K_A"	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841123	0.799037	0.916354	0	0.609186	0.809632	0.661437	0	0.867513	0.0479149	2.299e-10	7.74794e-05	0.742767	0.0195871	8.78292e-06	0	0	0.873352	0.00664202	0.776107	0.188182	4.30829e-07	0.81112	0.919077	0.800003	0.787917	0.809058	7.29976e-12	0.432578	1.02691e-10	0.0793366	0.901447	0.296529	1.36391e-05	0.870108	0	4.95868e-08	0.0337141	0.808985	0.0443716	0	0.885568	0.634472	0.869754	0.825149	0.627315	0.881502	0.808081	0.87277	0	2.59372e-14	0	5.58758e-14	0.357628	3.61519e-05	0.712549	0.82716	0.0510706	0.000713091	2.23068e-10	7.96733e-13	0.548231	0.00972826	4.35029e-07	0.850197	0.925903	0.839474	1.76781e-06	2.08247e-09	0.737891	0	2.39797e-09	6.2415e-06	0.905308	0.664386	0.885802	0.655721	0	0.846762	0.91186	0.66434	0.303903	0.561137	0	0.496728	1.78029e-05	0	0	2.04455e-06	1.40824e-10	0.723391	0.92756	0.895778	0.0262618	0.897207	0.887687	0.753963	0.584831	0	0.804204	0.281055	0.320074	0.174885	0.186915	0.0103468	0.411948	0.0408434	0.207125	0.281265	0.296676	0.639251	0.00251831	0.153328	0.205012	0.0891318	0.12613	0.00220071	0.0634202	0.23882	0.0797234	0.310563	0.00565244	0.298755	0.116163	1.97079e-06	0.0760029	0.0010511	0.273647	0.117829	0.120305	0.0732009	0.119412	0.194989	1.21567e-09	0	5.16923e-05	0	0	0.00241793	2.99481e-15	0	0	0	0	0	0	5.41911e-14	0.0343025	0	0.394797	0	0	4.90228e-10	0	8.45947e-09	0.402965	0	1.33682e-09	2.0978e-13	0	0	0	0	0	0.00120613	0	0.95	0
_D:	0	0	412	""	2	50	"K_L_A"	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837123	0.668248	2.64809e-12	0.000108469	0.777887	0.0216909	0.780738	0.00405737	0.0245989	2.99528e-11	0.837702	0.565035	0.026207	7.08055e-07	0.921885	1.51111e-11	0.744053	0.879946	0.922631	0.92605	1.04545e-11	3.44484e-05	0.0452339	0.71044	0.00331079	0.850096	0.903078	0.815933	0.942409	0.6378	3.59937e-05	0.90131	0.930346	0.000163553	0.0775173	6.46744e-06	0.894594	0.676797	0.72522	0.895471	0.000267416	1.64969e-05	0.0247063	0.713038	0.1405	0.000228299	0.599855	0.746163	0.802969	0.0257168	0.873703	3.99789e-09	0.918905	0.00843784	0.486219	0.932723	0.690461	0.778741	0.828704	0.681998	0	1.3052e-06	0.805936	0.891645	0.797264	0.916665	0.295844	3.361e-08	0.671118	5.52022e-08	0	0.904251	0.00566757	2.96193e-09	0.677947	0.898926	0.890256	0.624396	0.933179	0.311042	0.010377	0.913794	0.780839	0.748272	7.27917e-06	0.79222	4.54266e-11	0	0.790121	1.06911e-10	0.730434	0.871227	0.631828	0.723778	0.768798	0.314341	0.910679	0.00899082	0.000953721	0.843389	0.335752	0.194924	0.274276	0.129337	0.0137117	0.114768	0.136848	0.19409	0.0624434	0.377423	0.253819	0.672507	0.115485	0.162336	0.0274067	0.207148	0.315476	0.162866	0.0876513	0.061713	0.208335	0.218092	0.115332	0.0608804	0.0367417	0.0836936	0.157301	0.0387483	0.219411	0.00411019	0.0749871	0.0895426	0.0754153	0	0	0.405496	0	0.404934	0	0.403955	0	0	0	0	1.44132e-11	0	0	4.55822e-10	0	0	0	0	0	1.1543e-09	4.18775e-07	6.58358e-06	0	6.71123e-11	0	0	0	0.404156	0	0	0	1.14147e-10	0.95	0
_D:	0	0	413	""	2	50	"L_D_A"	1.26651	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887664	0.839882	0.791862	0.0682223	3.46738e-05	0.384993	0.90695	0.254491	3.45978e-09	0.000447134	0.830732	0.362439	0.00116697	0.707594	6.64814e-06	1.41417e-09	3.29683e-06	0.629303	0.915813	0.880699	1.69999e-12	0.00235199	0.857258	0.00195203	0.00127402	0.000149172	0.270666	0.764066	0.872523	4.41626e-08	0.00187383	0.923666	0.842621	0.627755	0.888831	0.746017	0.000184842	0.86245	0.0178585	0.828029	0.0692198	0.674634	0.929836	5.52163e-07	0.741972	0.0606618	0.000103046	0.732314	1.10294e-06	0.0383812	0.691358	0.854404	0.832622	0.866715	0.936499	0.674205	2.47513e-09	0.78379	0.932288	0	0.692247	0	8.9776e-06	0.749557	0.857993	0.771861	1.10387e-06	0.762535	0.0322868	0.890495	0	0.926211	0.83076	0.593429	0.340139	0.000852005	0.873268	9.16647e-08	0.848236	0.451151	0.00183031	0.0498147	0.890677	0.403202	0.672596	3.38259e-11	0.663284	0.732682	0	3.93374e-08	0.948745	0.943881	0.493987	4.08146e-08	0.883089	0.764903	4.96145e-09	0.935195	0.588808	0.813349	0.522478	0.22853	0.193726	0.00323995	0.0477074	0.0444809	0.219637	0.0061519	0.00713617	0.359408	0.11744	0.0385843	0.0655685	0.173521	0.0260571	0.0579823	0.360435	0.195998	0.0741641	0.272949	0.169701	0.202991	0.163209	0.0800405	0.288648	0.0782377	0.395569	0.00295861	0.198611	0	0.0392732	0.128725	0.00109967	0	2.28512e-10	3.28377e-13	6.82397e-11	0	0	0	0	0.406644	0	0	0.40668	0	0	0	0	0	0	0	0	0	0	0	3.0407e-13	0	7.09455e-14	0	8.95504e-15	0	0.983688	0	1.86713e-11	0	0.95	0
_D:	0	0	414	""	2	50	"D_E_A"	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036462	0.0427775	0.654022	0	0.206677	0	0.80081	0.00872102	0.000180178	0.567825	0.691137	0.80863	1.61968e-05	0.0864277	0.574229	0.820032	0.0432162	0.771352	0.767552	0.809428	0.00024521	0.0184265	0.623572	3.95047e-13	0.747971	0.0456303	0.88649	0.894416	0.00738273	0.846506	0.415659	0.870322	0.673088	0	0.798196	0	0.637194	0	1.34928e-05	0.000233697	0.0046177	0.819022	0.871203	0.361866	0.00216344	0.0791793	0.0759503	0.552667	1.24667e-12	0.708828	0.056065	0.000672929	0.191859	0.408995	0.61612	0.899412	0.550564	1.67131e-10	0.898634	0.636392	0	0.00442889	6.04867e-10	0.888766	0.782111	0.875655	9.15659e-11	0	0	0.902998	0.637832	0.60635	0.623352	0.195315	1.4802e-07	0.0377151	0.772983	0.800633	0.784302	2.52447e-05	0.270594	0.045958	0.28664	0.685706	0	6.16573e-05	0.689784	0.805737	9.80663e-05	5.74956e-07	8.52264e-10	0.815131	0.800927	0.731207	0.897027	0.778398	0.810555	0.745999	0	0.726292	0.241699	0.133712	0.12151	0.0039018	0.815435	0.145507	0.0229705	0.171142	0.189833	0.229394	0.230897	0.144747	0.163909	5.117e-05	0.142451	0.0467675	0.0325695	0.161503	9.64447e-06	0.0094494	0.0336996	0.15402	0.0441875	0.135774	0.125021	0.034473	0.052581	0	0.189469	0.447649	0.221855	0.188708	0.0265422	0	0	1.53402e-09	0	0	0	0	0	0	0	3.61255e-12	0	3.24416e-11	0	0	0	0	0	0	3.44709e-06	0	0.405943	0	0	0	0.01318	4.715e-05	0.405963	2.51405e-07	0	1.64223e-10	0	0	0.95	0
_D:	0	0	415	""	2	50	"E_F_A"	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853954	0.935034	0.916301	0	0.0144247	0.729072	0	0.893176	0.834225	0.547307	0.888193	0.904023	0.0519237	0.885928	0.0617836	0.0265625	0	0.031178	0.913228	0.909144	0.00698986	0.000118564	0.934419	0	0.883381	0.893877	0.470854	0.0377723	0.463761	0.73755	0.788909	0.0386878	0.891385	0.92291	0.000333609	0.771191	0.940965	0	5.65721e-05	0.000411738	0	0.904015	0.817429	0.271	0.897075	1.65078e-06	0.543973	0.421736	0.909605	0	0.050062	1.0723e-05	0.603879	8.06476e-05	0.865529	0.88468	0.874299	4.23089e-08	0.0290077	0.871594	0	5.14124e-11	0.0358746	0.000879837	0.152026	0.493716	0.673185	6.68448e-08	0.853742	0.000253647	2.41139e-11	0.936908	0.941388	0.784032	0.011276	0.803941	0.809557	0	0	0.000106876	0.875442	0.690128	0.081619	1.27873e-11	0.00301761	0.908195	0.920142	0.891897	0.0523114	0.777216	0.850784	0.84318	0.877067	0.893428	0.919991	0.565019	0.000497083	0.951924	2.88629e-07	9.24386e-06	0.116488	0.000118329	0.407824	0.0665102	0.127375	0.671538	0.0240258	0.127404	0.00748632	0.124968	0.119799	0.360209	0.10795	0.154151	0.22908	0.166287	0.238125	0.114662	5.9749e-06	0.216041	8.00563e-07	0.229956	0.000164992	0.459995	0.328136	0.188415	0.12916	0.0053076	0.174294	0.0305334	0.00011404	0.00355774	0.223456	0	0.406798	0	0	0	0	1.71662e-07	0	6.1204e-13	0	0	0	0	0	0	0.966186	0	2.54508e-10	0	2.91038e-10	0.0128549	0	0	3.22593e-11	2.60233e-10	0	0	0	0	7.74241e-11	0.406821	0	0	0.95	0
_D:	0	0	416	""	2	50	"F_J_A"	0.709461	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804526	0.0159017	0.023172	0.0005154	0	1.77839e-05	0.753566	0.60028	0.0326874	0.782438	0.540769	0.513814	0.934487	0.751824	0.808817	0	0.59112	0.754636	0.0349313	0.620827	2.23226e-14	4.78687e-11	0.0210761	0.0143605	0.853935	3.31377e-11	0.850622	6.18996e-11	0.474199	0.869217	0.00955759	0.903651	0.623281	0.0218339	0.693342	0.86157	0.884237	0.669292	0.645478	0.869528	0.70658	0.606695	0.783638	0.256366	0.751178	0.512679	0.467733	9.56896e-05	0.825986	0.791667	2.83057e-14	0.000968165	9.05312e-10	0.190719	0.724608	4.31875e-05	7.46516e-11	0.566016	0.934504	0.658209	0.653515	2.75106e-09	2.03311e-05	0.374329	0.816616	0.894348	0.75063	3.51065e-11	4.24782e-05	0.855337	0.753435	0.915462	0.85856	0.900339	0.914421	0.645188	0.900958	0.799992	0.0117226	0.000729316	0.780828	0.512534	0.797472	0.694515	4.16734e-05	0.739403	3.13648e-06	6.63667e-07	0.0603939	0.709935	0.937688	0.535774	0.604953	0.408697	0.610884	0.814351	0.924091	0.70638	0.0389753	0.831241	0.128077	0.0356331	0.326857	0.479644	0.160275	0.228331	0.0442718	0.217025	0.182721	0.393345	0.181085	0.0814539	0.228597	0.188101	0.0662819	0.0797694	0.0887027	0.143342	0.15766	0.0214894	0.138717	0.140996	0.0797627	0.0632191	0.00998357	0.218809	0.184118	0.0112649	0.584321	0.0068361	0.32165	0.155098	0.130266	0	0	0	0	0	0	0	0	0.406699	0	0	0	4.833e-05	0	0	0	0	0	0.406673	0.406698	0.406705	0	5.40504e-15	0	6.69446e-10	0	0	2.20259e-14	0	0	0	0	0.00433885	0.95	0
_D:	0	0	417	""	2	50	"J_K_A"	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839039	0.797183	0.915549	0	0.621183	0.815507	0.65803	0	0.86579	0.0499936	4.45634e-10	9.31799e-05	0.739401	0.0290809	1.08164e-05	0	0	0.868592	0.00627836	0.773971	0.217602	6.47433e-07	0.801532	0.918752	0.792252	0.784843	0.801702	6.4698e-12	0.477369	1.34839e-10	0.0772265	0.90037	0.293006	1.57651e-05	0.868905	0	4.94626e-08	0.042359	0.803752	0.0449817	0	0.88811	0.612707	0.870627	0.824936	0.634604	0.881071	0.806559	0.870983	0	4.09988e-14	0	7.24709e-14	0.33245	4.80188e-05	0.693658	0.827795	0.0666065	0.000727262	2.52175e-10	1.23367e-12	0.551119	0.0114551	7.5591e-07	0.846894	0.925813	0.840484	3.57368e-06	1.62576e-09	0.736393	0	2.33028e-09	1.23309e-05	0.903672	0.688369	0.884123	0.647704	0	0.845284	0.912963	0.66984	0.225869	0.547695	0	0.532122	2.30906e-05	0	0	3.00354e-06	1.70309e-10	0.711224	0.927298	0.89291	0.0261049	0.895458	0.891821	0.748019	0.590607	0	0.799111	0.132787	0.264726	0.0506102	0.380979	0.0623222	0.432909	0.0891993	0.172907	0.259144	0.399656	0.69469	0.0297882	0.113677	0.131519	0.132885	0.132801	0.00162103	0.082673	0.238556	0.120839	0.259979	0.0057909	0.281443	0.0727727	7.00308e-06	0.0777089	0.00100498	0.352191	0.0147891	0.170662	0.0902664	0.138491	0.195644	1.15623e-09	0	3.97879e-05	0	0	0.00228926	3.44962e-15	0	0	0	0	0	0	4.26228e-14	0.0364947	0	0.396938	0	0	3.98105e-10	0	6.84015e-09	0.403324	0	1.25375e-09	1.70677e-13	0	0	0	0	0	0.0011184	0	0.95	0
_D:	0	0	418	""	2	50	"K_L_A"	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833061	0.664134	2.81852e-12	0.000145117	0.777451	0.0313689	0.773669	0.00393588	0.0257893	3.62351e-11	0.838163	0.557275	0.0281621	2.75804e-06	0.920867	1.77917e-11	0.73966	0.87408	0.921231	0.924963	1.43724e-11	4.31164e-05	0.038372	0.705146	0.00311033	0.845936	0.899885	0.809464	0.942041	0.649568	4.17285e-05	0.899087	0.929166	0.000195169	0.0800344	1.32418e-05	0.892353	0.682559	0.708695	0.893296	0.000394916	4.68922e-05	0.0240886	0.717786	0.277011	0.000281318	0.605522	0.739917	0.796199	0.0284118	0.871165	4.50449e-09	0.91762	0.00917388	0.509349	0.931071	0.690794	0.782449	0.82229	0.669415	0	2.21989e-06	0.802158	0.890292	0.788539	0.915533	0.346683	3.80761e-07	0.65234	5.58855e-08	0	0.902492	0.0075051	2.81207e-09	0.69233	0.896149	0.887218	0.622079	0.932301	0.365115	0.012506	0.911192	0.770568	0.746595	1.35525e-05	0.787655	4.29217e-11	0	0.785442	1.38957e-10	0.712909	0.868236	0.595869	0.715286	0.75437	0.352398	0.908933	0.0101778	0.00229956	0.837963	0.209183	0.145557	0.166642	0.303342	0.0519562	0.157333	0.156769	0.134659	0.0533335	0.385707	0.294213	0.722388	0.0691411	0.136288	0.0631961	0.194389	0.256962	0.145379	0.140472	0.0892754	0.176559	0.168585	0.134543	0.0566581	0.0490463	0.136603	0.150192	0.0847756	0.0876849	0.00425301	0.06228	0.135665	0.10704	0	0	0.405575	0	0.405075	0	0.40422	0	0	0	0	1.19043e-11	0	0	4.46329e-10	0	0	0	0	0	1.04979e-09	2.91536e-07	4.83654e-06	0	6.59284e-11	0	0	0	0.404395	0	0	0	1.11763e-10	0.95	0
_D:	0	0	419	""	2	50	"L_AA_A"	0.634544	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838556	0.863565	0.687512	0.00549549	0.00102278	0.0210049	0.891241	0.415429	2.75349e-09	0.0145623	0.519819	0.561562	0.0476509	0.40341	1.84181e-12	1.234e-09	2.4658e-05	0.723728	0.88693	0.901979	1.43308e-12	0.000125487	0.807753	0.0330856	0.0531226	7.13533e-07	0.415384	0.77809	0.874809	5.44817e-07	2.11712e-11	0.919119	0.853422	0.717707	0.868038	0.42012	0.0204187	0.674693	0.311347	0.654895	0.0218161	0.0638084	0.926636	0.000113465	0.802407	0.258529	0.00194592	0.630826	1.27093e-05	0.0423714	0.690048	0.752196	0.864498	0.840282	0.928102	0.768283	2.46947e-09	0.468371	0.918466	0	0.676951	0	0	0.728001	0.852856	0.686273	1.60502e-12	0.579379	0.364476	0.885654	0	0.896537	0.585416	0.574986	0.00883576	0.000481175	0.882866	4.96976e-06	0.864265	0.272169	0.0459401	0.368418	0.895069	0.3418	0.553104	2.48633e-11	0.785138	0.0731184	0	3.85266e-08	0.937042	0.931122	0.710905	4.01373e-08	0.867944	0.295419	3.72294e-09	0.923303	0.00393153	0.824786	0.251678	0.189578	0.00851025	0.190661	0.0283405	0.0530189	0.186796	0.000311002	0.00224369	0.255658	0.148851	0.187961	0.176367	0.213976	0.0312821	0.0506933	0.161365	0.0247794	0.0590487	0.182154	0.181718	0.0479282	0.144464	0.0797246	0.178174	0.0444139	0.203417	0.00428936	0.146914	0	0.0179065	0.0399686	0.000358833	0	1.99334e-10	2.27202e-13	6.74635e-11	0	0	0	0	0.40675	0	0	0.406784	0	0	0	0	0	0	0	0	0	0	0	2.96309e-13	0	6.70225e-14	0	6.37332e-15	0	0.406185	0	1.78464e-11	0	0.95	0
_D:	0	0	420	""	2	50	"AA_BB_B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.073631	0.656514	2.03036e-07	0.91932	0.811499	0.925051	0	0.955615	0.941107	0.862836	1.56677e-10	0.89885	0	0.000875961	0.748614	0	0.831228	0.920884	0.868642	0.636007	0.898999	0.101979	0.459572	0.867305	0.942546	0.916522	0.906055	0.942865	0.851732	0.019355	0.885507	0	0.688312	0.672692	0.906645	0.921916	0.748194	6.48584e-08	0.675275	0.000447505	4.79588e-07	0.93426	7.8667e-08	0.88857	0.796262	2.29142e-13	0.943262	0.000188915	2.89049e-06	0.789581	0.193731	6.20997e-05	0.00808543	0.73249	0.0352032	0.716591	0.0340737	0.941629	0.913752	0.871353	0.609325	0	0.000999618	0.0408979	0.0128431	0	0.919657	0.8942	0.0116915	0.894043	0.00100064	0.923928	0.630362	3.09788e-06	0.421151	0.0285142	0.753473	0.00345944	0	0	0	0.000364686	0.87549	0.915535	0.931299	0.000372069	0.725494	0.00404731	0.885056	0.00645504	0.763836	0.0069531	0.878029	0.895691	0.00166723	0.818198	0.785818	0.00197302	1.13326e-05	0	0.232152	0.0422405	0.298911	0.151767	0.115698	0.158498	0.0335675	0.181159	0.12761	0.341602	0.404589	0.124409	0.197407	0.0221866	0.044669	0.15895	0.253891	0.244108	0.105151	0.223644	0.212268	0.180759	0.114823	0.0216804	0.0789983	0.0347876	0.112302	0.801653	0.0711439	0.106273	0.0676428	0.193673	0.0739872	2.4363e-08	0	3.12183e-14	0	0	0.972866	0	2.41755e-06	0.450357	0	0	0	0	0.433962	0	0	3.57866e-10	0	1.29968e-12	0	0	0	0	0	0	1.33215e-06	0	0	0	0	0	0	9.84139e-06	0	0.95
