_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,4>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Hidden_act_m[2:0,0]<2:4,4>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Output_act_m[2:0,0]<2:3,4>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]
_D:	0	0	277	"E_F"	""	2	50	0.27608	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.830359	0	0	0.804127	0	0.684359	0	1.03021e-06	0.858953	3.28924e-05	0.000432614	0.0169827	0	0	0.0128034	0.0610607	0.525433	0	0.181012	5.72275e-09	0.0161083	0.933112	0	0.108436	0.376526	0.169214	0.000238251	0
_D:	0	0	278	"F_J"	""	2	50	2.36034	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.00199942	0.794179	0	0.113734	0	0.643938	0	0	6.70608e-06	0.0544624	0.693763	0	0.00763056	0.759506	0.13256	0.224586	0.804791	0.0418032	8.06967e-06	0.00471496	0.00327009	0.00115782	0.851934	0.274658	0.228488	0.0065899	0	0.374852
_D:	0	0	279	"J_K"	""	2	50	0.78324	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.7267e-05	0	0.1907	0.0146279	0.626687	0.376428	0.897193	0.194382	8.08251e-08	0.795026	0	0.331005	3.58889e-08	0	0.000375475	3.16854e-05	0.000766678	0	0.0565436	0.885008	0.00498089	0.08687	0.0417403	0.00181888	0	0.0418125	0.862784	0.240832
_D:	0	0	280	"K_L"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00173032	0.636284	0.00134051	0.000102898	0.788576	5.76998e-05	0.000106865	0	0	0.811877	0.00953713	0	0	5.37576e-07	0.00336786	0.828873	0.423424	0.0129066	0.403074	0	0.0491063	0.000369666	0.36622	0	0.0612614	0	0.0291317	0.891435
_D:	0	0	281	"L_G"	""	2	50	1.23375	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00778321	0.312414	0	0.366692	0.00757031	0	0.803746	0.578145	0.00252128	0	0.739851	0	0	0	0.83445	0.00201793	0.000145111	0.00643201	0.0999696	0.924452	4.71809e-06	1.48612e-06	0.834565	0.0583447	0	0	0.615741	0.00276096
_D:	0	0	282	"G_H"	""	2	50	1.02537	0	0	0	0	0	0	0	0.95	0	0	0	0	0	3.96413e-11	0	0.730557	0	0	0	0.433031	0.772889	0.678953	0.152105	0.0013437	0.000409728	0.191629	0	0.875292	0	0.00172177	0.0163397	0.00157274	0.866794	0.523492	0.0777645	0	0.85205	1.10976e-06	0	0.390185	0
_D:	0	0	283	"H_I"	""	2	50	1.03724	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.771093	0	0	0.000305442	6.63245e-08	0	0.387651	0.789377	0	0	0.873348	0.098223	0.00844004	0.833573	0	0	0.0148849	0	0.00097043	0.688388	0.0547552	0.00495889	0.750575	0.000920661	0.938349	0.0756168	2.18329e-07	0.0260029
_D:	0	0	284	"I_G"	""	2	50	2.23002	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00398774	0.0116401	0.0101127	0.0263595	0	0.00835876	0.850702	0.819128	0	0	0	0.873425	0.00118963	0	0.525143	0	0	0.448718	0.602912	0.930871	0.0351995	0	0	0	0.000112084	0	0.000753103	0
_D:	0	0	285	"G_H"	""	2	50	0.314358	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.157159	0	0.830386	0	0	0	0	0.000658352	0.883196	0.0573109	0.00399641	2.9319e-05	0.472185	0	0.79961	0	0.332504	0.0685068	0.194477	0.0236086	0.0814315	0.560676	0	0.888889	0	0	0.133241	0
_D:	0	0	286	"H_I"	""	2	50	0.668755	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.769268	0	0	0.000218888	0	0	0.00473908	0.777222	0	1.4038e-06	0.90109	0.220315	0.000627848	0.827285	0	0	0.0316048	0	0.000932372	0.471348	0.11092	0.00341799	0.817774	0.00103704	0.939516	0.0325937	0	0.0564397
_D:	0	0	287	"I_D"	""	2	50	2.6671	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00687713	0.799686	0.250975	0.00429176	0	0.670291	0.00266564	0.0834929	0	0	0.588499	0.864655	0.000839525	0	0	0	0.727923	0.621762	0.0238903	9.06477e-06	2.46267e-05	0	0.866408	0	0	0	0	0
_D:	0	0	288	"D_E"	""	2	50	0.431649	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	8.74822e-05	0.659745	0	0	0.42769	0.257487	0.891035	0	0	0	0	0.549835	0	0.169958	0.594085	0.00882829	0.0148458	0.3846	0.657	0.820009	5.10586e-10	0	0.270643	0.188061	0.00165495	0.185019	0.000433205
_D:	0	0	289	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.862749	0	0	0.776687	0	0.747949	0	0	0.836671	2.93137e-08	2.0913e-05	0.00624649	0	0	0.00865218	0.00677769	0.418898	0	0.064445	0	0.010281	0.93314	9.78137e-08	0.0790976	0.351039	0.495888	0.0002955	0
_D:	0	0	290	"F_J"	""	2	50	1.06655	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.882927	0.0158391	0	0.035271	0.336932	0.694682	0	0	0	1.91038e-05	0	0	0.665197	0.817468	0.0176472	0.00154363	0.000108641	1.7478e-05	1.86326e-05	0	0.0187405	0.577379	1.01153e-05	0.0883665	0.856261	0.910739	1.55262e-08	0
_D:	0	0	291	"J_K"	""	2	50	0.436017	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.00264036	0	0.719128	5.34466e-05	0.762604	0.552349	0.829939	0	3.20883e-06	0.570547	0	0.00561184	0.0001265	4.95002e-05	0	2.7358e-05	0.0361941	0	0.276981	0.660316	0.022273	0.00430851	0.0431672	0.305914	0	0.201519	0.87868	0.000263354
_D:	0	0	292	"K_L"	""	2	50	0.491505	0	0	0	0	0	0	0	0	0	0	0	0.95	0	9.03522e-05	0.721531	0.000134479	1.08444e-06	0.716629	8.59613e-05	9.64402e-06	0	0	0.814016	0.532275	0	0	0	0.0031687	0.794587	0.495057	0.00849013	0.158568	0	0.0241845	0.000212771	0.701074	0	0.0340329	0	0.0345406	0.896597
_D:	0	0	293	"L_J"	""	2	50	2.6028	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00443089	0.740472	0	0.402155	0.00501615	0	0.702734	0.0386845	0.00092512	0	0.866217	0	0	0	0.811142	0.000899338	0.126033	0.0764228	0.00123797	0.859075	0	0	0.92994	0.000143006	0	0	0.440487	0.210923
_D:	0	0	294	"J_K"	""	2	50	1.10652	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.739946	0	0.52771	3.41026e-06	0.837798	0.739716	0.541431	0	9.98052e-09	0.051002	0	1.6844e-06	0.504642	0	0	2.77256e-05	0.00246545	0	0.53863	0.00120473	0.00640908	0.216284	0.00329647	0.0225094	0.00931269	0.903547	0.850968	0.00142233
_D:	0	0	295	"K_L"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000193413	0.681436	0.00047589	1.30425e-06	0.775309	6.92817e-05	0.000164143	0	0	0.821314	0.227105	0	0	0	0.00382743	0.818214	0.43579	0.0207353	0.239595	0	0.0418292	9.55936e-05	0.477316	0	0.0433771	0	0.0543212	0.897527
_D:	0	0	296	"L_J"	""	2	50	0.415937	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.837977	0.517702	0	0.0118884	0.763748	2.40245e-06	0	0	4.29766e-05	0	0.00780319	0	0.637634	0	0.500018	3.50247e-05	2.51296e-06	0.0911551	0.139997	0.000607882	0	0	0.0488594	0.043824	0.644931	0.916914	0.29878	0.0878279
_D:	0	0	297	"J_K"	""	2	50	0.746093	0	0	0	0	0	0	0	0	0	0	0.95	0	0	9.55016e-06	0	0.260957	4.65948e-05	0.711972	0.248065	0.897128	0.0219271	2.85034e-08	0.79421	0	0.294824	1.34685e-05	0	5.48837e-05	2.60125e-05	0.00288264	0	0.0742757	0.863767	0.00536152	0.00478912	0.00526451	0.012749	0	0.0502971	0.871103	0.413453
_D:	0	0	298	"K_L"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000189647	0.6754	0.000306702	2.37222e-06	0.777327	3.10716e-05	3.43236e-05	0	0	0.815361	0.00378776	0	0	0	0.00153994	0.826427	0.448004	0.0521812	0.241509	0	0.0413113	0.000256188	0.433611	0	0.0439232	5.5906e-06	0.0408124	0.899445
_D:	0	0	299	"L_G"	""	2	50	2.35341	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.871171	0.387244	0	0.00169838	0.803962	0	0	0	6.07174e-06	0	0	0	0.750437	0.010196	0.446647	3.52731e-06	0	0.101165	0.304081	0	0	0	0.000532208	0.0135313	0.697041	0.931992	0.180364	0.0424752
_D:	0	0	300	"G_H"	""	2	50	0.510031	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.761409	0	0	0	0.0019379	0.604244	0.820596	0.216912	0.00433313	6.64503e-05	0.26645	0	0.863755	0	0.0601673	0.0240908	0.0238729	0.714165	0.339347	0.290118	0	0.875287	0	0.000522432	0.234957	0
_D:	0	0	301	"H_I"	""	2	50	0.954739	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.883962	0	0	0.000267567	1.29456e-05	0	6.89873e-05	0.511843	0	0	0.85221	0.0019699	0.261683	0.84119	0	0	0.00334996	0	0.0054054	0.0360191	0.103897	0.00215981	0.685925	0.00138575	0.932033	0.695878	0	0.00206004
_D:	0	0	302	"I_A"	""	2	50	2.27622	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.000343306	0.00366321	0.000511795	0.0470833	0	0.00164028	0.885953	0.832401	0	0	0	0.87821	3.13327e-05	0	0.63957	0	0	0.169616	0.476164	0.951266	0.0584412	0	0	0	0.0040407	0	0.609353	0
_D:	0	0	303	"A_B"	""	2	50	1.20368	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.836133	0	0	0.0163008	0.112067	0	7.24177e-07	0.00546535	0.00217577	0.323814	0.784099	0.866846	0	0.680573	0	0.0948685	0.790449	0.00135685	0.170881	0.00198935	0	0.753944	0.0004224	0	0.797025	0	3.78628e-06
_D:	0	0	304	"B_C"	""	2	50	0.310218	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00466675	0	0.791111	0.77568	0.659173	0	0.0986407	1.11103e-06	0	0	0	0.70396	0	0	0	0.521303	0.556972	0.0258429	0.886269	0	0.277239	0.0518468	2.37531e-07	0.440925	0	0	0.162321	0.0705262
_D:	0	0	305	"C_D"	""	2	50	2.36037	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.44922	0.856269	0	0	2.18537e-07	0	0.0205001	3.27189e-08	7.99889e-06	0.509432	0.809866	0	0.764472	0	0	0	0.175108	0.00315718	0	0	0.186518	0	0.896206	0	2.03569e-05	0.746447	0.000482308	0.42224
_D:	0	0	306	"D_E"	""	2	50	0.266051	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.106121	0.804217	0	0	0.741329	0	0.842956	0.00216502	0	0	0	0.480931	0	1.52114e-05	0.496756	0.360878	0.00625666	0.150694	0.0909227	0.823759	0	0	0.415707	0.0433555	0.000243442	0.515802	0.000467383
_D:	0	0	307	"E_F"	""	2	50	0.312382	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.814443	0	0	0.809478	0	0.736897	0	0	0.858486	1.40855e-07	8.2807e-09	0.0263763	0	0	0.00739821	0.024235	0.558912	2.2012e-10	0.149381	0	0.0104903	0.933889	1.58807e-06	0.131595	0.114254	0.368331	2.1668e-05	0
_D:	0	0	308	"F_D"	""	2	50	2.84698	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.881633	0.0178954	0	0.0129711	0.443754	0.650725	0	0	0	1.46066e-05	0	0	0.709189	0.788155	0.00800126	0.000844045	0.00534694	0.00286751	0.000948677	0	0.0592981	0.529603	3.58147e-07	0.0146217	0.844963	0.923332	5.97851e-08	0
_D:	0	0	309	"D_E"	""	2	50	1.265	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000400281	0.00515684	0	0	0.0743002	0.657767	0.901121	2.51643e-05	0.0112773	0	2.4711e-07	0.447411	0	0.678408	0.783996	0.000965661	0.333006	0.00036143	0.916048	0.622389	0	0	7.5268e-07	0.0207772	1.44585e-05	0.000201299	0.652576
_D:	0	0	310	"E_F"	""	2	50	0.327892	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.719669	0	0	0.836809	0	0.642142	0	0	0.873943	0.000114089	8.78211e-09	0.051523	0	0	0.00779624	0.153319	0.572619	9.10414e-09	0.371541	0	0.0360441	0.933728	8.10086e-06	0.240172	0.0549186	0.0257176	7.96714e-05	0
_D:	0	0	311	"F_D"	""	2	50	1.30884	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.289371	0.484301	0	0.118294	0	0.551525	0	0	0	0.111044	0	0	0.485078	0.520243	0.63017	0.0768891	0.00905407	0.0302653	0	0.255588	0.157153	0.0665886	0.500412	0.482463	1.18624e-07	0.710126	1.49299e-06	0
_D:	0	0	312	"D_E"	""	2	50	1.32139	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000330029	0.706969	0	0	0.564396	0.70009	0.895873	0	0.00106874	0	0	0.132378	0	0.631766	0.0578341	0.0195259	0.000118847	0.00914349	0.875535	0.706905	0	0	0.336245	0.0079836	7.3898e-07	0.744868	2.22878e-06
_D:	0	0	313	"E_F"	""	2	50	0.302655	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.762702	0	0	0.824983	0	0.663202	0	0	0.875014	0.00157199	0.000238195	0.0316043	0	0	0.00258286	0.0628589	0.550141	3.79519e-08	0.193833	0	0.0346314	0.93677	8.68506e-07	0.20148	0.159765	0.0808487	7.35102e-06	0
_D:	0	0	314	"F_A"	""	2	50	2.37413	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.00177223	0.00365342	0	0.0820403	0	0.00839281	0.835383	0.3543	0	0.659772	0	0	0.00575142	0.750314	0.858883	0.00714138	0	0	0	0.943395	1.91531e-06	3.1604e-07	0.0436323	0.695797	0.188583	0	0.32926	0.448768
_D:	0	0	315	"A_B"	""	2	50	0.560606	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.847625	0	0	7.86609e-07	8.26423e-05	0	6.21122e-06	0.643758	0.000918354	0	0.778253	0.783073	0.0153456	0.359999	0	0.748737	0.799852	0.00419495	0.00459934	0.000619851	2.05112e-06	0.462405	0.0982397	0	0.342669	0	0.0128723
_D:	0	0	316	"B_C"	""	2	50	0.288026	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00226361	0	0.465745	0.775696	0.722668	0	0.116311	4.80487e-05	0	0	0	0.690276	0	0	0	0.745882	0.287629	0.320823	0.887174	0.00054992	0.246653	0.0595084	0	0.031489	0	0	0.0677525	0.53668
_D:	0	0	317	"C_A"	""	2	50	2.52658	0	0	0	0.95	0	0	0	0	0	0	0	0	0	5.33102e-05	0.0337984	0	0	0	0	0.914557	0.859116	0	0.816183	1.22461e-07	0	0.0202897	0	0.760418	0	2.54382e-06	0	0	0.961913	0.0987921	0	0.00370793	0	0	0	0.775443	0.478077
_D:	0	0	318	"A_B"	""	2	50	0.933537	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.824698	7.4171e-05	0	3.76342e-07	0	0	4.78122e-06	0.763883	0.000796458	0	0.749236	0.650066	0.258224	0.392958	0	0.821269	0.803655	0.0148572	0.000580003	0.000208704	0.00665974	0.249415	0.508973	0	0.0500667	0	0.119453
_D:	0	0	319	"B_C"	""	2	50	0.970334	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.0250089	0	0.655936	0.778071	0.668468	0	0.752224	0.0118479	0	0	0	0.725248	0	0	0	0.0574538	0.0893481	0.00277217	0.883279	0.678064	0.0914198	0.0576119	1.77011e-08	0.068966	0	0	0.714537	0.0021475
_D:	0	0	320	"C_G"	""	2	50	1.59381	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000331454	0.663156	0	0	0	0	0.871327	0.718368	0.024587	0.764658	0.782192	0	0.0120566	0	0.397653	0	0.112381	0	0	0.933585	0.00440421	0	0.851251	0	0	6.38884e-09	0.605354	0.596467
_D:	0	0	321	"G_H"	""	2	50	0.823204	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.640217	0	0	0	0.629394	0.729657	0.732213	0.171752	0.000894745	0.00308076	0.0684995	0	0.882699	0	0.00280322	0.0310012	0.00193055	0.907306	0.188655	0.12267	0	0.843042	0	0	0.41155	1.16915e-07
_D:	0	0	322	"H_I"	""	2	50	1.34534	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.489602	0	0	0.000291276	0	0	0.682751	0.828717	0	2.64795e-05	0.887513	0.173309	2.06689e-10	0.814351	0	0	0.0267377	0	0.000441526	0.863095	0.0321267	0.00394558	0.774861	6.71664e-05	0.92944	0.0117348	5.63509e-05	0.0161438
_D:	0	0	323	"I_D"	""	2	50	2.43491	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0012318	0.824548	0.475688	0.00733585	0	0.582253	0.00311396	0.0499183	0	0	0.66398	0.866205	0.000108804	0	0	1.32933e-06	0.82709	0.489305	0.218892	2.42093e-07	0.000287669	0	0.866505	0	0	0	0	0
_D:	0	0	324	"D_E"	""	2	50	0.687084	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.0535975	0.81469	0	0	0.566958	0	0.765051	0.00343014	0	0	0	0.647375	0	0	0.741297	0.271194	0.0703256	0.658766	0.00511774	0.854328	4.1555e-08	0	0.503102	0.0193767	0.00204399	0.00386908	0.00678736
_D:	0	0	325	"E_F"	""	2	50	0.380964	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.766414	0	0	0.819415	0	0.681372	0	0	0.87797	0.00144889	0.000864032	0.0165545	0	0	0.00145666	0.0676832	0.617223	3.49769e-08	0.182717	0	0.0201997	0.937043	9.78318e-08	0.145945	0.199758	0.0492496	6.04416e-07	0
_D:	0	0	326	"F_G"	""	2	50	1.05179	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.00432055	0.831679	0	0.106957	0	0.57515	0	0	0	0.265652	0.660093	0	0.00981669	0.70525	0.0552683	0.371557	0.844611	0.0027154	0	5.14397e-06	0.00053393	2.10418e-05	0.868526	0.138455	0.000177339	0	0	0.581743
_D:	0	0	327	"G_H"	""	2	50	0.846052	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.601723	0	0	0	0.693369	0.700337	0.772303	0.222327	0.000155913	0.00180933	0.054729	0	0.884095	0	0.000637055	0.0149248	0.000348828	0.919811	0.102077	0.250841	0	0.836309	0	0	0.48834	1.84513e-05
_D:	0	0	328	"H_I"	""	2	50	1.37181	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.452013	0	0	0.000287506	0	0	0.695589	0.835217	0	6.75599e-05	0.887618	0.221768	5.92183e-10	0.804992	0	0	0.00547663	0	0.000167001	0.874988	0.0423414	0.00497437	0.778593	2.60956e-05	0.929312	0.011245	0.000240297	0.0220213
_D:	0	0	329	"I_J"	""	2	50	2.22877	0	0	0	0	0	0	0	0	0	0.95	0	0	0	3.25466e-05	0.00225672	0.000753966	0.00288638	0	0.000659302	0.893624	0.834306	0	0	0	0.882269	2.48387e-07	0	0.74733	0	0	0.370698	0.420357	0.959593	0.00910855	0	0	0	0.00168799	0	0.554937	0
_D:	0	0	330	"J_K"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.24451e-06	0	0.788244	0.0020118	0.711654	0.762595	0.491899	0	0.000583572	0.664305	0.00543158	0.0002198	0	0	0	4.50707e-05	0.261638	0	0.00700142	0.105322	0.162532	0.0615242	0.375218	0.364342	0	0.132306	0.864805	0.000116351
_D:	0	0	331	"K_L"	""	2	50	0.817241	0	0	0	0	0	0	0	0	0	0	0	0.95	0	4.15191e-05	0.771896	0.000115794	3.70473e-07	0.719759	3.89795e-05	0	0	0	0.812471	0.414987	0	0	6.20558e-06	0.000550749	0.815329	0.634198	0.0143101	0.127108	0	0.00980904	0.000179957	0.644232	0	0.0322294	0	0.00417129	0.893276
_D:	0	0	332	"L_G"	""	2	50	0.625031	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00423431	0.813883	0	0.488982	0.00541866	0	0.570752	0.00134441	0.00156812	0	0.873456	0	2.90125e-07	0	0.779772	0.000792918	0.445345	0.107003	1.68037e-05	0.790589	0	0	0.937146	9.14101e-08	0	0	0.00802642	0.0249057
_D:	0	0	333	"G_H"	""	2	50	0.312902	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0256532	0	0.803702	0	0	0	0	2.31295e-07	0.881112	0.0162242	0.00829198	0.000156692	0.671282	0	0.808712	0	0.145373	0.242202	0.176366	0.0211461	0.173506	0.559376	0	0.88999	0	0	0.0145679	0
_D:	0	0	334	"H_I"	""	2	50	0.660963	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.786385	0	0	0.000244873	0	0	8.07957e-06	0.760589	0	0	0.900993	0.0342661	0.00261242	0.826155	0	0	0.040031	0	0.000319325	0.320528	0.138302	0.00407423	0.812996	0.000201614	0.938564	0.0483483	0	0.0369461
_D:	0	0	335	"I_J"	""	2	50	2.26148	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.105187	0.667594	0.067689	0.00012937	0	0.578569	0.0104919	0.127456	0	0	0	0.853828	0.274842	0	7.20418e-07	0	0.511657	0.741577	0.262354	0.000163149	0.000197239	0	0.670632	0	0	0	0	0
_D:	0	0	336	"J_K"	""	2	50	0.744025	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.00432952	0	0.256696	9.1872e-05	0.717164	0.462531	0.893527	1.71953e-05	2.10701e-08	0.76292	0	0.164356	0.000238119	0	1.80661e-06	4.08059e-05	0.00390603	0	0.0119298	0.862569	0.00740829	0.0514766	0.0129139	0.00461322	0	0.105725	0.869459	0.254739
_D:	0	0	337	"K_L"	""	2	50	0.703479	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000102503	0.741313	3.80839e-05	6.64685e-07	0.738923	3.47786e-05	0	0	0	0.811879	0.401132	0	0	2.1285e-06	0.000563902	0.820052	0.569573	0.0222004	0.155515	0	0.0206017	0.000150927	0.615683	0	0.0432149	0	0.00866485	0.896834
_D:	0	0	338	"L_A"	""	2	50	0.894575	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00267865	0.858564	0	0.613909	0.00332135	1.79646e-06	0.00402655	0	0.00890856	0	0.89565	0	2.84482e-07	0	0.709378	0.000580408	0.575207	0.238283	8.06225e-06	0.20267	0	0	0.94582	0	0	0	0.000757384	0.212321
_D:	0	0	339	"A_B"	""	2	50	0.969348	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.84894	0	0	0.00425003	0.0319033	0	5.69547e-07	0.547248	0.000403184	0	0.787917	0.855399	0.00217813	0.299662	0	0.701107	0.781325	0.00198841	8.80812e-07	0.000788245	0	0.383339	0.0170287	0	0.691229	0	2.92487e-06
